order_id,priority_num,predicted_high_risk_probability,order_completion_minutes,total_volume_cm3,total_weight_kg,high_risk,probability_bin,volume_bucket,weight_bucket,probability_bin_order
BLR_129316,5,0.808204873641242,521.9411845012481,943947.9512768,237.88327,True,0.8-0.9,>500k,>50,8
BLR_129317,3,0.0018306032844954264,267.72691830033096,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129318,5,0.20695052656779395,458.9316429811927,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_129319,1,0.0002254886392223182,106.69583063770217,1231853.099378,346.5724158064516,False,0.0-0.1,>500k,>50,0
BLR_129320,5,0.20691273757361034,458.60487997144867,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_129321,3,0.0018306032844954264,268.4349330812648,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129322,5,0.7619522980437055,571.7863393069922,930906.141697,297.47519587096775,True,0.7-0.8,>500k,>50,7
BLR_129323,2,0.001815809399073499,276.4948763724451,866086.5661126,209.68619,False,0.0-0.1,>500k,>50,0
BLR_129324,3,0.01654261409847691,321.2880402232981,783121.9232,209.31535,False,0.0-0.1,>500k,>50,0
BLR_129325,2,0.001273185803018901,159.14964494878737,636525.9192340554,99.391994,False,0.0-0.1,>500k,>50,0
BLR_129326,1,4.8963594401695926e-05,54.176330123464254,297581.26975,65.03131,False,0.0-0.1,200k-500k,>50,0
BLR_129327,2,0.0001537393642625239,124.52224826258013,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129328,2,0.00046725536154180124,158.8812449706902,280399.5715,51.4116,False,0.0-0.1,200k-500k,>50,0
BLR_129329,5,0.8552613387100837,601.3790798550529,1635915.786314,608.0460770967742,True,0.8-0.9,>500k,>50,8
BLR_129330,3,0.025589889158268993,376.19658042613395,887842.090038,219.09635903225808,False,0.0-0.1,>500k,>50,0
BLR_129331,9,0.9999809416938285,587.8887533466211,773316.8567059999,176.4197587096774,True,0.9-1.0,>500k,>50,9
BLR_129332,1,6.425627673468809e-05,60.644511834793654,432173.826691,102.24029999999999,False,0.0-0.1,200k-500k,>50,0
BLR_129333,5,0.871112161298527,583.707238910996,1235844.6962456,334.31022967741933,True,0.8-0.9,>500k,>50,8
BLR_129334,3,0.023840135669467792,366.3459516963749,865260.73023,175.21010129032257,False,0.0-0.1,>500k,>50,0
BLR_129335,2,0.002632653705566428,221.75964945120566,1041032.619377,277.91529,False,0.0-0.1,>500k,>50,0
BLR_129336,2,0.00015371020567126882,137.27430020854925,471.339936,0.54,False,0.0-0.1,<=50k,<=5,0
BLR_129338,5,0.5004389495910421,490.6592761831694,306157.661,47.86125,False,0.5-0.6,200k-500k,20-50,5
BLR_129339,1,1.2891638618707765e-05,37.945761321832784,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129340,3,0.030446371672775092,420.8228444853068,994146.3314,264.90709129032257,False,0.0-0.1,>500k,>50,0
BLR_129341,5,0.20691273757361034,410.3284080222025,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_129342,1,4.947873943322354e-05,72.00807978424797,304272.835,55.81438,False,0.0-0.1,200k-500k,>50,0
BLR_129343,9,0.9998107660658364,510.7716495730337,115.5,0.001,True,0.9-1.0,<=50k,<=5,9
BLR_129344,3,0.0018298726222945503,321.5671650026492,197.931648,0.171,False,0.0-0.1,<=50k,<=5,0
BLR_129345,1,6.427256716631966e-05,85.87052210687958,419548.5541,64.4222,False,0.0-0.1,200k-500k,>50,0
BLR_129346,2,0.0001537393642625239,136.8741429348135,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129347,1,0.001275870968920323,223.78660172231528,1760821.582563,428.41783741935484,False,0.0-0.1,>500k,>50,0
BLR_129348,1,0.00026745694322540545,175.4679685207317,1077483.448,265.19843000000003,False,0.0-0.1,>500k,>50,0
BLR_129349,2,0.0011995443378700107,234.48283566767927,743874.3949340554,226.18070529032258,False,0.0-0.1,>500k,>50,0
BLR_129350,2,0.0053819929344500065,248.48997343818635,1409482.3429154046,415.01043696774195,False,0.0-0.1,>500k,>50,0
BLR_129351,2,0.0021057166537131146,235.14635794901187,943926.499328,201.50638,False,0.0-0.1,>500k,>50,0
BLR_129352,2,0.0020232540451195634,282.55590048849615,838942.140407,203.60713,False,0.0-0.1,>500k,>50,0
BLR_129353,2,0.0014035265724056897,259.9680396215451,734657.815233,155.64683,False,0.0-0.1,>500k,>50,0
BLR_129354,5,0.20691273757361034,413.06817926385287,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_129355,5,0.7700244487801403,490.84520284634584,816383.3492910553,172.337974,True,0.7-0.8,>500k,>50,7
BLR_129356,2,0.0001537393642625239,192.5610645789653,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129357,1,0.00010003161508631407,119.52959754026902,631401.597171,161.238484,False,0.0-0.1,>500k,>50,0
BLR_129358,2,0.006022824397453196,268.965122494818,1462601.6546006,356.220899516129,False,0.0-0.1,>500k,>50,0
BLR_129359,5,0.2069192059477465,419.1050267720187,504.408288,0.371,False,0.2-0.3,<=50k,<=5,2
BLR_129360,2,0.00015370397299272213,208.582389788343,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129361,1,1.2891638618707765e-05,78.81199004448375,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129362,5,0.734372695144212,456.5919881476676,809451.36533,177.44137741935484,False,0.7-0.8,>500k,>50,7
BLR_129363,3,0.03249368695088776,407.9448307544546,1064820.5985376,302.6391588387097,False,0.0-0.1,>500k,>50,0
BLR_129364,1,1.2891638618707765e-05,78.5527251823272,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129365,3,0.03862544566068708,426.1240379043225,1096192.5924450555,232.88274283870967,False,0.0-0.1,>500k,>50,0
BLR_129366,5,0.6416840028898992,484.774504410501,578185.8750392001,91.71539,False,0.6-0.7,>500k,>50,6
BLR_129368,5,0.20695052656779395,438.36572076236797,115.5,0.001,False,0.2-0.3,<=50k,<=5,2
BLR_129369,3,0.026437260381470415,453.7098932447173,963506.98056,253.00205322580646,False,0.0-0.1,>500k,>50,0
BLR_129371,1,1.2888670506280666e-05,78.09110259358768,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129372,3,0.0322096861236904,465.64455938491966,927673.864235,229.29245096774193,False,0.0-0.1,>500k,>50,0
BLR_129374,3,0.0018306032844954264,377.2284142419309,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129375,3,0.01906918822622141,462.7309793483734,816853.531759,226.90810322580646,False,0.0-0.1,>500k,>50,0
BLR_129376,5,0.7327894351706249,485.14242585438376,772056.2930000001,180.07602,False,0.7-0.8,>500k,>50,7
BLR_129377,2,0.0001537393642625239,208.60631797249297,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129378,1,1.2904216164682375e-05,94.2741019751,893.3165759999999,0.741,False,0.0-0.1,<=50k,<=5,0
BLR_129379,1,8.148384414040037e-05,123.98093370858619,525250.3253592,91.85917,False,0.0-0.1,>500k,>50,0
BLR_129380,5,0.8483810309761555,515.0258193945956,1133366.408816,275.44177096774195,True,0.8-0.9,>500k,>50,8
BLR_129381,2,0.0016196685301930879,283.00445362039005,777833.5694798001,135.28942,False,0.0-0.1,>500k,>50,0
BLR_129382,5,0.48296097464688975,464.65974572206983,313619.60818,79.2062,False,0.4-0.5,200k-500k,>50,4
BLR_129383,5,0.35514860451543423,478.0390603131407,159183.1424,12.756,False,0.3-0.4,100k-200k,10-20,3
BLR_129632,3,0.09833539348038033,537.133668345681,1811317.086885,447.2709612903226,False,0.0-0.1,>500k,>50,0
BLR_129635,1,5.975361346130239e-05,137.93137101169728,415026.8289286,86.8156,False,0.0-0.1,200k-500k,>50,0
BLR_129640,1,7.08454923224634e-05,127.39742366597982,487079.9703098,102.30547,False,0.0-0.1,200k-500k,>50,0
BLR_129643,1,1.2891638618707765e-05,101.66998894478279,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129647,3,0.04177055898674134,401.3002935770884,1262205.056862,304.58409261290325,False,0.0-0.1,>500k,>50,0
BLR_129652,1,8.69053377858864e-05,114.3468813190437,597787.9991108,127.047,False,0.0-0.1,>500k,>50,0
BLR_129653,1,0.0003654298251014765,91.5577719652601,1373829.0275524,348.18702451612904,False,0.0-0.1,>500k,>50,0
BLR_129656,2,0.0036291985771538574,392.3253856235125,1177747.0070736,219.41632,False,0.0-0.1,>500k,>50,0
BLR_129660,2,0.0014802070798527727,336.9754098822144,748859.3551846,187.94163,False,0.0-0.1,>500k,>50,0
BLR_129670,3,0.02951791006421369,417.84905585225385,1102086.2093496,313.5840386451613,False,0.0-0.1,>500k,>50,0
BLR_129676,3,0.02816149675547674,438.0210277231273,1130151.3972166046,341.6637930967742,False,0.0-0.1,>500k,>50,0
BLR_129680,2,0.011897270164710497,267.18436148272497,1752448.8635996,400.21437129032256,False,0.0-0.1,>500k,>50,0
BLR_129681,3,0.036927558935712465,463.8017316462131,1184293.2252686,331.4933192903226,False,0.0-0.1,>500k,>50,0
BLR_129682,3,0.03614293250202734,489.8819714545343,1138545.2830416,308.16478112903224,False,0.0-0.1,>500k,>50,0
BLR_129689,1,0.00038467153962985735,95.73554830003235,1380282.000935,345.11274,False,0.0-0.1,>500k,>50,0
BLR_129690,5,0.9350788186428333,699.9852925430172,1757026.6866436,435.40014903225807,True,0.9-1.0,>500k,>50,9
BLR_129691,1,6.329572691046e-05,59.92709003438064,376074.2634286,68.5517,False,0.0-0.1,200k-500k,>50,0
BLR_129696,2,0.002806313218664715,266.8866537467741,1103876.7852091999,242.90677,False,0.0-0.1,>500k,>50,0
BLR_129698,3,0.03143437754116247,487.2406737651552,1141651.384308239,330.5762812903226,False,0.0-0.1,>500k,>50,0
BLR_129700,3,0.08868774750530935,539.499887181693,1635859.8255584,420.024148,False,0.0-0.1,>500k,>50,0
BLR_129701,3,0.049433927061574845,539.0246834140629,1426287.623324,429.1503252903226,False,0.0-0.1,>500k,>50,0
BLR_129702,2,0.008478792022260224,307.24586065554155,1693357.997798,429.90725677419357,False,0.0-0.1,>500k,>50,0
BLR_129703,5,0.5880376034171055,651.0354660049078,460787.372269,126.01714,False,0.5-0.6,200k-500k,>50,5
BLR_129704,5,0.3580790602207625,621.3108988617454,141572.4333476,17.0511,False,0.3-0.4,100k-200k,10-20,3
BLR_129705,5,0.9688257420306311,723.134008498325,1981108.7798100554,439.98047238709677,True,0.9-1.0,>500k,>50,9
BLR_129707,5,0.7608031804159465,713.0747649304705,915013.073816,248.00226225806452,True,0.7-0.8,>500k,>50,7
BLR_129708,5,0.847824600627634,743.1681275647447,1181450.334190239,297.42683696774196,True,0.8-0.9,>500k,>50,8
BLR_129709,2,0.0035774735397998865,314.45598928412,1177837.2029762,297.7784812903226,False,0.0-0.1,>500k,>50,0
BLR_129710,1,1.2891638618707765e-05,27.398280977336295,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_129711,2,0.0025612598100619,313.10333772039183,1016211.8359139999,290.092854516129,False,0.0-0.1,>500k,>50,0
BLR_129712,5,0.8991737421278746,735.2711566762106,1355623.3651955,322.04906290322583,True,0.8-0.9,>500k,>50,8
BLR_129713,3,0.0018298339661886034,440.5678305307586,504.408288,0.371,False,0.0-0.1,<=50k,<=5,0
BLR_129714,2,0.0009639981004508157,288.3261685313659,553591.5731886,140.92680000000001,False,0.0-0.1,>500k,>50,0
BLR_129715,3,0.05133560403427553,548.6557304005693,1285262.4099088,318.73888193548385,False,0.0-0.1,>500k,>50,0
BLR_129716,3,0.02607850744076308,546.3917371352669,980915.3926604944,269.88282161290323,False,0.0-0.1,>500k,>50,0
BLR_129717,5,0.6068329146631473,642.4526753000796,472902.7874958,92.95664,False,0.6-0.7,200k-500k,>50,6
BLR_129718,2,0.0026474373037248403,324.14012797142027,1169524.3193228,323.2338192903226,False,0.0-0.1,>500k,>50,0
BLR_129719,5,0.7653532213495169,617.2613775237675,1016420.9536128,345.2701380645161,False,0.7-0.8,>500k,>50,7
BLR_129720,5,0.7688956685881034,566.7773517743412,938110.1710212,211.53234,False,0.7-0.8,>500k,>50,7
BLR_129721,1,0.00019978596544436504,102.37968796469843,979306.9709408,175.22209,False,0.0-0.1,>500k,>50,0
BLR_129722,5,0.6904827945920322,563.4221596762034,702163.8115326,147.61638,False,0.6-0.7,>500k,>50,6
BLR_129723,3,0.0018293661112154188,473.83504632906164,82.43164800000001,0.17,False,0.0-0.1,<=50k,<=5,0
BLR_129724,2,0.0006244719222925671,305.8449367591658,317068.9593036,72.37435,False,0.0-0.1,200k-500k,>50,0
BLR_129725,9,0.9999853098440667,730.1993682793213,996374.8365730001,344.0867712903226,True,0.9-1.0,>500k,>50,9
BLR_129727,5,0.5248395896331475,602.0670527606544,320694.9774734,58.74712,False,0.5-0.6,200k-500k,>50,5
BLR_129728,2,0.002942380210980641,340.96773886807574,1182552.4389116555,283.724158516129,False,0.0-0.1,>500k,>50,0
BLR_129729,3,0.031575620391202715,570.0182680928622,1000426.7863812,264.92554322580645,False,0.0-0.1,>500k,>50,0
BLR_129730,5,0.8038145375861528,639.0081090818678,1021884.9895192389,260.2678730967742,False,0.8-0.9,>500k,>50,8
BLR_129731,1,0.00011240847036229679,99.59840591061696,702853.3251766,193.67782161290324,False,0.0-0.1,>500k,>50,0
BLR_129732,1,9.614540256955294e-05,104.5797148969063,631801.2864856,140.19517,False,0.0-0.1,>500k,>50,0
BLR_129733,5,0.8092396184922903,602.9669959837413,1042226.8646416,269.66617580645163,False,0.8-0.9,>500k,>50,8
BLR_129735,1,0.00015554251590375705,141.43901487359733,885140.1006546,238.03905,False,0.0-0.1,>500k,>50,0
BLR_129736,1,8.779149776234993e-05,135.42349642582957,569945.07323,111.33795,False,0.0-0.1,>500k,>50,0
BLR_129738,2,0.022584803374263808,399.5656150379211,2223211.86357983,600.5932001290323,False,0.0-0.1,>500k,>50,0
BLR_129739,1,0.07010873939595061,356.5679042511632,3871400.0336380047,922.9947650322581,False,0.0-0.1,>500k,>50,0
BLR_129740,5,0.20686375624556472,561.4851163870011,306.47664,0.2,False,0.2-0.3,<=50k,<=5,2
BLR_120033,5,0.35838189378752466,618.5170210745708,203842.25900000002,28.146,False,0.3-0.4,200k-500k,20-50,3
BLR_120034,5,0.5095039495045033,645.4200730734974,307976.802365,78.72365612903226,False,0.5-0.6,200k-500k,>50,5
BLR_120035,3,0.032025091801521056,501.2326886559035,1087953.243500639,271.002636,False,0.0-0.1,>500k,>50,0
BLR_120036,5,0.839011166640127,676.1747455880503,1181760.939131,294.392028516129,True,0.8-0.9,>500k,>50,8
BLR_120037,1,0.0003042188036662742,127.43680720467343,1107463.03024,253.50580451612902,False,0.0-0.1,>500k,>50,0
BLR_120038,5,0.653310877333981,644.0513301196668,578539.168741,61.33046,False,0.6-0.7,>500k,>50,6
BLR_120039,1,0.0015118194925057735,140.46275656397182,1979591.1000862,411.70091580645163,False,0.0-0.1,>500k,>50,0
BLR_120040,1,6.059764863690601e-05,29.756379727586115,376927.517334,79.83924999999999,False,0.0-0.1,200k-500k,>50,0
BLR_120041,1,2.9856162918943967e-05,19.051684378859363,142299.29493,27.720052,False,0.0-0.1,100k-200k,20-50,0
BLR_120042,2,0.002266979119085738,321.5827659627206,914091.2749276,153.28712000000002,False,0.0-0.1,>500k,>50,0
BLR_120043,1,0.00021365833723311045,99.77441623713203,1156937.629831,204.15591,False,0.0-0.1,>500k,>50,0
BLR_120045,1,5.94250334472963e-05,51.86349527749367,363682.7159436,45.12595161290323,False,0.0-0.1,200k-500k,20-50,0
BLR_120046,1,8.873600772396314e-05,84.6953580926181,516880.305102,83.04898,False,0.0-0.1,>500k,>50,0
BLR_120047,1,0.0001999437616495658,109.01482636120946,1017063.81303,286.8999408064516,False,0.0-0.1,>500k,>50,0
BLR_120048,3,0.0018293661112154188,427.53396649281586,82.43164800000001,0.17,False,0.0-0.1,<=50k,<=5,0
BLR_120049,2,0.005112066838209554,312.1709062505791,1287539.267318,306.20935,False,0.0-0.1,>500k,>50,0
BLR_120050,3,0.15745634193575783,593.9591392194328,2078548.146925,492.08357887096776,False,0.1-0.2,>500k,>50,1
BLR_120051,2,0.0023099076804806726,203.56934080626263,1005894.8078739999,202.36004677419356,False,0.0-0.1,>500k,>50,0
BLR_120053,1,0.0001296709860400132,104.6463207051978,822313.243603839,174.886996,False,0.0-0.1,>500k,>50,0
BLR_120054,5,0.8392233938956198,713.6428711695012,1067914.242674,222.04915129032258,True,0.8-0.9,>500k,>50,8
BLR_120055,5,0.9380474360510038,773.1229257463573,1627106.275024,346.78829903225807,True,0.9-1.0,>500k,>50,9
BLR_120057,5,0.8002137719549907,685.780803732685,1053528.7551862,251.75678,True,0.8-0.9,>500k,>50,8
BLR_120058,2,0.007225448543099757,252.69991960161886,1729337.68714,477.01971032258064,False,0.0-0.1,>500k,>50,0
BLR_120059,5,0.5355832816351327,646.094636428243,372331.40505,68.21077,False,0.5-0.6,200k-500k,>50,5
BLR_120061,2,0.0009998854110216252,186.31004104824493,520205.5228084,103.20855,False,0.0-0.1,>500k,>50,0
BLR_120064,2,0.0022742895007936024,222.92725831491916,1022924.5617231999,190.58421,False,0.0-0.1,>500k,>50,0
BLR_120065,1,6.575922118972687e-05,90.35599742521408,445217.847435,59.01339,False,0.0-0.1,200k-500k,>50,0
BLR_120066,3,0.0449424439217884,490.90562508155165,1349112.9694989999,393.4832542903226,False,0.0-0.1,>500k,>50,0
BLR_120067,3,0.06484075234408457,556.0983665041391,1306569.5435406,270.19118387096773,False,0.0-0.1,>500k,>50,0
BLR_120068,2,0.0004194267225384763,181.65346396185032,188491.74205,33.3054,False,0.0-0.1,100k-200k,20-50,0
BLR_120069,2,0.008852138641832076,318.1186952374416,1533847.8258316389,363.448250516129,False,0.0-0.1,>500k,>50,0
BLR_120070,2,0.0001537393642625239,174.54260075103338,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_120071,2,0.01285522736122821,309.7327083649938,1715498.416822685,375.6800412903226,False,0.0-0.1,>500k,>50,0
BLR_120072,5,0.8524774680769452,629.2719363228623,1259922.0619586944,319.069745,False,0.8-0.9,>500k,>50,8
BLR_120073,2,0.0026682742641476543,287.782840192958,1072886.3108392,273.73204483870967,False,0.0-0.1,>500k,>50,0
BLR_120074,2,0.0016167758112594994,279.223748410728,782831.054379,209.04413,False,0.0-0.1,>500k,>50,0
BLR_120075,3,0.03802228759536223,567.9760616185297,1185548.154695,295.60496677419354,False,0.0-0.1,>500k,>50,0
BLR_120076,3,0.03132462549171042,532.73563558541,1034967.601524,242.30427903225808,False,0.0-0.1,>500k,>50,0
BLR_120077,2,0.07174850533772736,372.0829723192233,2487448.9258968043,564.3648489032258,False,0.0-0.1,>500k,>50,0
BLR_120078,5,0.9483970324200233,651.5266934647509,1769927.47125103,464.79475,False,0.9-1.0,>500k,>50,9
BLR_120079,5,0.7864673677624313,570.1548989939492,926739.171583,193.3859781935484,False,0.7-0.8,>500k,>50,7
BLR_120080,5,0.8574881073067758,702.5532985145819,1175352.7722136849,249.70326,True,0.8-0.9,>500k,>50,8
BLR_120081,3,0.026023966997499426,514.3382970761643,962261.7275888,241.10684451612903,False,0.0-0.1,>500k,>50,0
BLR_120084,3,0.0018314449818191533,299.2050214520928,115.5,0.001,False,0.0-0.1,<=50k,<=5,0
BLR_120085,9,0.9999899286546613,737.2274484663587,991046.8941520001,266.0742106451613,True,0.9-1.0,>500k,>50,9
BLR_120087,3,0.19683933853525457,454.61403624693156,1958099.832807639,475.51221316129033,False,0.1-0.2,>500k,>50,1
BLR_120088,5,0.7732138295882195,622.8356358883665,855851.7487508045,176.383408,False,0.7-0.8,>500k,>50,7
BLR_120089,3,0.0624199761693289,416.7637483996408,1181854.938146,296.4416462903226,False,0.0-0.1,>500k,>50,0
BLR_120090,1,5.0079646525859406e-05,92.72810744691482,272373.29177999997,56.09869,False,0.0-0.1,200k-500k,>50,0
BLR_120091,5,0.6892949960066191,608.1096134910181,657780.458181,106.48727161290323,False,0.6-0.7,>500k,>50,6
BLR_120092,3,0.06589115085228034,475.64380550571525,1402264.427057,320.40074870967743,False,0.0-0.1,>500k,>50,0
BLR_120093,3,0.04554519333430219,459.4057463005556,1281492.10064,366.69361,False,0.0-0.1,>500k,>50,0
BLR_120094,1,0.0013347507387545534,221.8296111943402,1962295.5366731999,468.64759241935485,False,0.0-0.1,>500k,>50,0
BLR_120095,3,0.18837227367962284,474.871103588376,2426730.3744765236,609.8759201290322,False,0.1-0.2,>500k,>50,1
BLR_120098,4,0.3976840368887585,578.6577920704897,1448596.808427,343.22790096774196,False,0.3-0.4,>500k,>50,3
BLR_120099,4,0.1050034579698697,528.2719754072982,416471.534314,81.79661451612904,False,0.1-0.2,200k-500k,>50,1
BLR_120396,5,0.5929048885474291,593.7064618234929,470302.324204,108.30608064516129,True,0.5-0.6,200k-500k,>50,5
BLR_120397,5,0.206859216818312,538.3228239043897,100.188,0.03,False,0.2-0.3,<=50k,<=5,2
BLR_120398,5,0.20685943920090002,538.0720672905973,102.0,0.031,False,0.2-0.3,<=50k,<=5,2
BLR_120399,5,0.3220720742272183,553.006408500138,132371.700255,22.6716,False,0.3-0.4,100k-200k,20-50,3
BLR_120400,1,1.2886822557015119e-05,121.5343842375606,202.188,0.061,False,0.0-0.1,<=50k,<=5,0
BLR_120401,3,0.0018299206498905935,292.5453346729233,202.188,0.061,False,0.0-0.1,<=50k,<=5,0
BLR_120402,2,0.0001536819383575508,284.0302961824426,202.188,0.061,False,0.0-0.1,<=50k,<=5,0
BLR_120403,5,0.20679814383961942,526.6592852428042,388.908288,0.37,False,0.2-0.3,<=50k,<=5,2
BLR_120404,2,0.004784610814639395,325.32451797060247,1331130.796915,270.2291458064516,False,0.0-0.1,>500k,>50,0
BLR_120405,5,0.5700352800123205,558.8829623590519,506414.386388,72.372,False,0.5-0.6,>500k,>50,5
BLR_120406,5,0.20685142757743438,532.8507852668107,202.188,0.061,False,0.2-0.3,<=50k,<=5,2
BLR_120407,5,0.20685142757743438,532.2089093169601,202.188,0.061,False,0.2-0.3,<=50k,<=5,2
